B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
OSM-IFNLR1	0.164817088238011	0.0814262486998232	0.0927186643422367	0.0785249235155482	0.0827833656444513	0.0815994051982266	0	0.832177050603206	0.541728009666773	0.406245169804144	0.497895835053658	0.511736780662722	0.427089742035928	0.0973531789897754	0.254930577100151	0.139291711878913	0.130621506166602	0.133174699272441	0.13566556812071	0.122557417116902	0.0120557376519062	0.398673627526555	0.210032512558001	0.247648136334917	0.218817623533898	0.210470830249202	0.215273247647149	0.0617122252840635	1	0.582534496387882	0.544403426330427	0.605768461550562	0.57371944093159	0.552255065805121	0.14862277302411	0.399659152711968	0.222543552698179	0.232934573529686	0.228967136395149	0.221165618923477	0.21937255707065	0.0488664863796382	0.465045233609539	0.274365351731006	0.266370459910273	0.269716190611454	0.269988738347555	0.256172363374415	0.0595222062406223
VEGFC-EGFR	0	0	0	0	1	0	0.181500351111985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.741028020373194	0	0.108919339734022	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASLG-FAS	0.101424328507761	0.138122164682497	0.183370546075826	0.130228637645894	0.120422041298889	0.140142727636864	0.22208742950487	0	0.0019926855433737	0.00161799079991847	0.00132265013436472	0.000875215486655053	0.000842330154377739	0.00202489399643921	0.538448359084125	0.733990864934018	0.854201568261096	0.68580282405182	0.623966844195338	0.679184063151629	1	0.0816446536146028	0.104646068868175	0.147110896745596	0.104323436479246	0.0903228358049459	0.108232863558462	0.184593165187189	0.0111867630610975	0.0160132480384598	0.0189502702892693	0.0160180707141645	0.0130650863898577	0.0152969848608058	0.0212414706838885	0.156951598077627	0.209275649328097	0.265367444977034	0.206583231969464	0.179977011694513	0.20956133791275	0.310454529320951	0.316509924372212	0.436502390965619	0.51917625050111	0.415107032300352	0.372858824544601	0.417542807817462	0.599204525113512
PDGFB-PDGFRB	0.230682255594669	0.235436768030158	0.157439210965152	0	0.182775199098649	0	0.117653423554716	0.74092230942921	0.819075350835932	0.391104673974406	0	0.597984826688076	0	0.258838633237331	0.232900777356176	0.240044916513673	0.141661978606694	0	0.181080972701912	0	0.102665501405527	0.410888522470992	0.394615204583463	0.278306641838403	0	0.303838389154472	0	0.215085412656826	1	0.993216674115776	0.576808007300582	0	0.752924446366363	0	0.392492716539705	0.121660081139157	0.122087109130358	0.0782311370518044	0	0.0933817573679578	0	0.0565672985781137	0.161672664327881	0.168313456540085	0.10144158607305	0	0.127663120691706	0	0.0724514228771486
FLT3LG-TEK	0.0993259290213537	0	0	0	0.368173796754476	0	0.0226431518449974	0.0105700819017057	0	0	0	0.0399101177335299	0	0.00165051183174019	0.109010355813531	0	0	0	0.396512425877992	0	0.0214785626520016	0.2890641285798	0	0	0	1	0	0.0676339903939979	0.0153081452181804	0	0	0	0.0539213970309914	0	0.00268557965836176	0.228457218420472	0	0	0	0.820362858429631	0	0.0474794943793668	0.0591266548217698	0	0	0	0.218423485842974	0	0.0118434299513133
IL2-IL10RA	0.196167553359894	0.212205345068466	0.263902743596862	0.288848655318475	0.171737036711023	0.225737102107343	0.201574318359386	0.00236289696781221	0.00371087925584699	0.0026263340276906	0.00631641370308781	0.00152893644301178	0.00237994957113899	0	0.278091719803931	0.303661099914625	0.332108304424608	0.408122863657904	0.239077289237143	0.29423915719762	0.246164272335887	0.688161416378841	0.699120390405153	0.914049386639905	1	0.563480957543651	0.756724181126792	0.725524378963752	0.0163198265739993	0.0174271072555716	0.0191448062121019	0.0273644830735364	0.0127074676522598	0.0176670972401183	0.0117202898657842	0.591330170035105	0.627981044474343	0.745620871826909	0.889743225419339	0.502656289242532	0.658820330798574	0.553172370141876	0.00759552071356375	0.00893014906384735	0.0106041873276682	0.0141866020327399	0.0059583025319132	0.00896260177568533	0.00630490053870568
CTF1-PDGFRA	0.126525780649231	0.0787025183436152	0	0	0.0794341401873073	0	0	0.731367443427646	0.49276098466301	0	0	0.467711677927429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.605331825282026	0	0	0.596590722403316	0	0	0	0	0	0	0	0	0	0.263577710434958	0.16724010450513	0	0	0.164915941783858	0	0
FGF18-IGF1R	0.065596912774281	0.353896167971813	0	0.0448699093306784	0.242225319357865	0.0288550887538874	0.0165036179638284	0	0	0	0	0	0	0	0.183546481307398	1	0	0.125465047730555	0.665090897725601	0.0744274404714239	0.0399121422900845	0.118364428632877	0.600901616327913	0	0.0804175019503887	0.407918029656819	0.0498994926213975	0.0305642353029071	0.0746600562412811	0.39198069285095	0	0.0526262351576127	0.261982795140611	0.0304044520003867	0.0144552396545329	0.0573712793011648	0.304332689679087	0	0.0403343196931205	0.205230326232376	0.0244996151650016	0.0131588292962542	0.0316336336628751	0.174085935629116	0	0.0222327037113489	0.116415552137569	0.0133937583687272	0.00699302025298486
CCL20-CXCR3	0.114385725213576	0.0541504292165583	0.199651502379062	0.181996004608577	0.0654937281292516	0.141392166744553	0.0386161426655835	0.162323956159075	0.0901935889684404	0.208548776428229	0.260265805645117	0.0988679121980371	0.170471617680442	0.0335794739226072	0.130020791341041	0.0638910354273909	0.197688309023468	0.205064071296068	0.0737598147027499	0.145599308861205	0.0361590135679437	0.590225974420068	0.303613570524533	0.959277120039997	0.882641049217563	0.347674091523553	0.678925022310919	0.262999771567031	0.0705404198485605	0.027812357014109	0.105139200592072	0.121190051614262	0.033958759755738	0.0805890296372636	0.00859237510505543	0.646418253707059	0.3497189321756	0.99479334945569	1	0.397158287111623	0.75317040643192	0.254184671870428	0.0372454362743436	0.0110770919991747	0.0672086686091272	0.0699478869357999	0.0152942927652168	0.0465149646084851	0
POMC-GIPR	0.560048322650657	0.30396915820536	0.200249271042626	0.140496195092738	0.219094602817644	0.138694693144984	0.077323020329227	0.378651211673071	0.218273353393081	0.0774312823466539	0.0830200144953561	0.139140295812427	0.0587211355914217	0	0.800443588508621	0.452412649713592	0.263083746967747	0.221618307441879	0.322656573122957	0.196403521849971	0.106374736834912	0.589686746882741	0.298294995861915	0.210896367447846	0.149006555297831	0.212328536014859	0.139370081162516	0.0885702834402811	0.592722244499294	0.312779018418104	0.169726235590173	0.158425357199049	0.218872757694358	0.133056909628258	0.0484542471029674	1	0.555504196630767	0.36368133322137	0.29942707311942	0.406948408781949	0.275752319332326	0.159673085434782	0.987013150353093	0.571171977356877	0.347912733541295	0.294795278088333	0.414798381739171	0.268583063092177	0.148494250288194
EFNA1-FGFR3	0.125638317779289	0.676564807853598	0	0	0.465088770407318	0	0	0.0287417256927713	0.167645236533265	0	0	0.108377966268469	0	0	0	0	0	0	0	0	0	0.0427665772824668	0.216711267102909	0	0	0.147752144539104	0	0	0.190822158990597	1	0	0	0.671260153407045	0	0	0	0	0	0	0	0	0	0.067586222333625	0.371250980228523	0	0	0.24934329714751	0	0
POMC-NPR1	0.590358858857712	0	0	0	0.272727462163051	0	0.140522067970037	0.421459128804476	0	0	0	0.19832737689867	0	0.0687147481778542	0.814192057141135	0	0	0	0.369095246582216	0	0.16750143179666	0.61795533944676	0	0	0	0.266431416760533	0	0.150967027512015	0.620781706003813	0	0	0	0.272521028054543	0	0.113712597488418	1	0	0	0	0.447531543450012	0	0.216997837213968	0.987907881289931	0	0	0	0.454836198811508	0	0.206616424448955
VEGFA-EPHA2	0.0173321344344219	0.0933379959784487	0	0	0.0644376108182622	0	0.00395228290717489	0.17143618358496	1	0	0	0.649238531699769	0	0.02677715988221	0.00120443977303026	0.0065501762893643	0	0	0.00439411352639438	0	0.00023738008345884	0.00938208070376428	0.0475439536715618	0	0	0.0325538309141845	0	0.00219579456969171	0.181868963238956	0.953122930477671	0	0	0.642531307383805	0	0.0319150690543058	0.0048925517011319	0.025906184686657	0	0	0.0176211264955764	0	0.00101708759261691	0.0250503492587213	0.137607578900213	0	0	0.092816876747489	0	0.00501914455969755
NGF-FGFR1	0.0181319063993983	0.0953014125467633	0.00695701226627253	0.013191612569929	0.0650367970118433	0.0128475187460623	0.00410350995872911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195506061521985	1	0.0633974942404863	0.146573967642119	0.666383484287783	0.128246603469782	0.0340497143090278	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL2-IL23R	0.289435746093979	0.177264260286029	0.190867040091707	0.168572388143238	0.179689679564627	0.178750244239125	0.0708932501592261	0.00953253708291671	0.00569314869814493	0.0039171735292662	0.00493268607858243	0.00533412230567134	0.00426500747278296	0	0.407755076032324	0.252523646471208	0.239669840607028	0.237654754831963	0.248670810525273	0.232263629262561	0.0865754401702001	1	0.577949023076622	0.656063375127602	0.580463765570465	0.580979215797221	0.593554091577569	0.255165349004388	0.0296898927287477	0.0169802995370579	0.0157365573602949	0.0171235064292918	0.0167850405360968	0.0162072334109989	0.0041220005016328	0.860151055765552	0.519408108758284	0.535548521063583	0.516604201650144	0.518672434157371	0.51707220455993	0.194549521669331	0.0170897764457331	0.00998811124856821	0.00962552895387136	0.00949101636362714	0.00987141865947755	0.00940733497570266	0.00221741983183885
FLT3LG-FLT1	0.0664780144242406	0.364445693522291	0.0236303091825142	0.0454837315196608	0.259019303910112	0.0289532393165121	0.014235569918405	0.00607432754311633	0.041018501777587	0.00091781617261428	0.00396609388742692	0.0270798259912176	0.00167793154807527	0	0.0730688487474067	0.404045020399622	0.0230886011385488	0.0499928498801775	0.279042374581375	0.0293051839654024	0.0134458364273986	0.195606259688654	1	0.0703632708368847	0.133591681179406	0.705445299479645	0.0827565814979996	0.0447448449522977	0.00929886431763965	0.0537095062737867	0.00210449120731314	0.00628218486998526	0.0369796992117991	0.00317156033593793	0.000701902209862964	0.154359615744606	0.825619701819742	0.0525150388260688	0.109051004511768	0.578520063782109	0.0660294066848951	0.0310776388741052	0.0391199929484635	0.220857434999281	0.0124254342710419	0.0273847489531749	0.153211043201531	0.0161115100798668	0.00691204148082976
FGF18-FGFR1	0.249768420257743	0.353896167971813	0.158386085203589	0.256307671624087	0.230028287794268	0.184245085806084	0.181257787165224	0	0	0	0	0	0	0	0.698876101650788	1	0.394969297350437	0.716686410418857	0.63160086169747	0.475232991759115	0.438351554694259	0.450687312923901	0.600901616327913	0.283632292863737	0.459364036838762	0.387377695160515	0.318617502033184	0.335684312951524	0.284277468482486	0.39198069285095	0.152354224986794	0.30061366293796	0.248790894186902	0.194138057085113	0.158760628031154	0.218448295707538	0.304332689679087	0.130515167124638	0.230399297018793	0.194896143276195	0.156434580284686	0.144522266884241	0.120449002442784	0.174085935629116	0.0702204204134345	0.126998529909396	0.11055355485471	0.0855216277780342	0.0768037274878602
VEGFC-FLT3	0.0871902185413518	0.523684722538473	0.0311949318178783	0.0582612578591015	1	0.0375061641206866	0.0194741379625966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0679914142117307	0.397411212918568	0.0205590439254902	0.0468175154890194	0.741028020373194	0.0270768919197378	0.0116865352368743	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VEGFB-NTRK1	0.0790937726002072	0.425760970576918	0.0291247819549595	0.0544733929584051	0	0.0353240310272459	0.018027395404923	0.144008946185295	0.839661258170175	0.0410139391902959	0.101700335648565	0	0.0562150702830709	0.0224825833553437	0.0972704097585392	0.528768747741136	0.0319216099808793	0.0669464854849685	0	0.0400457764585489	0.0191617272258466	0.107445260748252	0.544252618226216	0.0392652621655159	0.0734999393533283	0	0.0459887007667864	0.0251347473890107	0.19089411499381	1	0.0594080773041411	0.135480525807564	0	0.0789278658463408	0.0334830071494651	0.122211478962366	0.64684044405379	0.0423999375608966	0.0865092498670258	0	0.0529865545964879	0.0253939143750317	0.0534788040646348	0.293648230620683	0.0181043442313465	0.0378438428516845	0	0.0229892084434187	0.0107100703600635
CSF1-ERBB3	0.230262941527586	0	0	0.157858056282481	0	0.103311561473619	0.0525652000452775	0.0577718558411349	0	0	0.0406115719079206	0	0.0226556493938472	0.00903351226314339	1	0	0	0.68508996170235	0	0.413592718347961	0.197304725953243	0.969240792410119	0	0	0.659981812148673	0	0.416766181541777	0.227092360362727	0.0636753076841062	0	0	0.0449837806292601	0	0.0264487884489522	0.0111863021966244	0.537723625659279	0	0	0.378887459768629	0	0.234212305920328	0.111907797674279	0.19708603889522	0	0	0.13882573181417	0	0.0851128441105642	0.0395321175383329
CXCL5-CXCR5	0	0	0	0	0	0	0	0.679871073362617	0.676907828585542	0.407184247181271	0.44638232680138	0.62131094420575	0.474971218603029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.894531813065802	0.654448310341548	0.659829681590432	0.852543103942518	0.739971962726663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNA3-NTRK1	0.136251068481965	0.73343811088955	0.0501718723258511	0.093838715115243	0	0.0608510229355242	0.0310549339741722	0.0496146602722483	0.28928416720916	0.0141303211589015	0.0350382926647124	0	0.0193674885356527	0.00774580860957503	0.1033232430113	0.561672372464147	0.0339079918914066	0.0711123558098167	0	0.042537699829517	0.0203541015565486	0.197417995155317	1	0.0721452885123201	0.135047470406065	0	0.0844988140188817	0.0461821340812798	0.0431222595042387	0.225896222655355	0.0134200602582228	0.0306045390232901	0	0.017829506756937	0.00756368483820642	0.0687615070783589	0.363940639210085	0.0238560537149981	0.0486738761987063	0	0.0298125460871495	0.0142877235254119	0.0743253276554565	0.408114978224811	0.0251615820607299	0.0525957165439516	0	0.0319506107135747	0.0148849530696802
NTF3-KDR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190854033701194	1	0	0	0.671935448463918	0	0.0335541472664929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNA4-TEK	0.15048791564313	0	0	0	0.557817156244138	0	0.0343064571186844	0.0965043954352568	0	0	0	0.364377667026657	0	0.0150691023931537	0.172947735940434	0	0	0	0.629077171761104	0	0.0340762926072144	0.2890641285798	0	0	0	1	0	0.0676339903939979	0.16091956914727	0	0	0	0.566822946501773	0	0.0282308741767748	0.146394710982195	0	0	0	0.525686097338788	0	0.0304247198022669	0.156167004796956	0	0	0	0.576906332080339	0	0.0312812045192548
FGF22-ERBB2	0.0784142501228116	0.434411672544615	0.0274364778846702	0.0530960642675713	0.297680588998793	0.0332076915846157	0.0184757952341741	0.0126241577541234	0.0869646908853712	0.00166904414332238	0.00809573140527019	0.0552298362030137	0.00320040562042766	0	0.181610199916334	1	0.0583613453128801	0.124017303836129	0.666877619982648	0.0725439828809853	0.0389242675081311	0.110854224338473	0.573027194052798	0.0391830671752208	0.0748896240024721	0.38969872751231	0.0454853953867746	0.0277440991408044	0.0631870398982014	0.342867680402035	0.0179743349633693	0.0440017557402965	0.229182466461935	0.0242927811455745	0.0105181296531448	0.0636950754119637	0.349139945088251	0.0205323327357226	0.0442391372788939	0.235513456601318	0.0258262337708772	0.0130900842681767	0.0653866884521035	0.371606290512791	0.0205465594683692	0.0454202658632546	0.248606554565358	0.0263044288810268	0.012905467846817
CXCL16-CCR9	0.068767467391366	0	0.054036585837005	0.0444716565653982	0.0626677605753303	0.0556914391752235	0.0317068716270551	0.84085682257703	0	0.511032525808252	0.557587600352155	0.780544402868779	0.595199807643916	0.265557433541446	0.0313024239299922	0	0.0219213093108231	0.0202294067685229	0.0279922571009426	0.0233685295965709	0.0124741668159924	0.0374281990375115	0	0.0291880208065958	0.0240412357958485	0.0318328581560261	0.0290496062946434	0.0177119289555783	1	0	0.664106049930816	0.666411487441121	0.865983200787469	0.7497479108673	0.354822855196759	0.0495675920817482	0	0.0366974188507341	0.0329462894467297	0.0437592461749426	0.0389698691264947	0.0208350786243292	0.161031385626818	0	0.11633117678682	0.106999614934309	0.146250533786457	0.12552502182127	0.0652380299469542
IFNG-IL22RA2	0.200102724081115	0.124487526904011	0.134256646805353	0	0.126555611709826	0	0	0.0234134391869272	0.0157771711474206	0.012149813900603	0	0.0150837051449105	0	0	1	0.628252630145179	0.597952168342155	0	0.620622063059331	0	0	0.224102343517743	0.131192480340631	0.149221031880434	0	0.132278835497893	0	0	0.0242832237077564	0.0147015485657734	0.0137696119499153	0	0.0145942932708038	0	0	0.347313854405863	0.212449912485394	0.219552167189219	0	0.212794980165669	0	0	0.659644130756142	0.418605264957359	0.406886441181602	0	0.415780286003099	0	0
ANGPT1-EPHA2	0.0185803355429621	0.100059879569303	0	0	0.0690781874050269	0	0.00423691281958791	0.0458235936950648	0.267292427635941	0	0	0.173536543252825	0	0.00715733207011165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190813752794521	1	0	0	0.67413267149264	0	0.0334847353198303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGFB3-TGFBR1	0.131592735766354	0.560715359413396	0.15377106604652	0.120176830856326	0.541167616887493	0.0989652509585921	0.179586868238291	0.0652778373976873	0.301277973665197	0.0589970215020887	0.0611287292210403	0.273451342136027	0.0429093456327095	0.0610203178708396	0	0	0	0	0	0	0	0.2142648139069	0.859114603483799	0.248481701903288	0.194355694658163	0.822368186909404	0.154432101777155	0.300116647381409	0.0964261204602377	0.399842666146704	0.0952291633428111	0.0907456306315108	0.376827770525562	0.0671359844978326	0.10126947938503	0.173198762502353	0.725632844339427	0.190686663363203	0.162570606719631	0.6900102373556	0.126450722031196	0.215483689718186	0.230073880649159	1	0.247167148537254	0.215887529723643	0.942959385140175	0.166545344414418	0.275886165278177
PDGFB-IGF1R	0.139752222039325	0.237044719612423	0	0.153153550927575	0.148761368638972	0.0753714832440132	0.0643536632269551	0.448866510492163	0.824669351795896	0	0.504401455440487	0.486701924999377	0.211592789158736	0.141578661548544	0.14109624975838	0.241684340154052	0	0.154521430760056	0.147382431896976	0.0701474385752221	0.0561556213398681	0.248925015397254	0.397310289756034	0	0.270953317055253	0.247295119023695	0.128662738954535	0.117646676084278	0.605821291624975	1	0	0.684155903870143	0.612807818979575	0.302484221919281	0.214684310376079	0.0737042674949234	0.122920921800923	0	0.0830174508243587	0.0760037362863008	0.0385892811735623	0.0309409855860385	0.0979447423235679	0.169462979152991	0	0.110286126756688	0.103905456826067	0.0508444826673097	0.0396292290294586
TSLP-IL10RB	0.140288615632181	0.315868377305874	0.134944454678469	0.106024724020038	0.259845069761789	0.111347715533149	0.0863418917843993	0.410039026333812	1	0.305055897682783	0.317761072510403	0.773627076094351	0.284458813481666	0.172858352841756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30305523577128	0.664032621299023	0.246369515783749	0.236019947992882	0.533411242431671	0.222684775695351	0.143536431225256	0	0	0	0	0	0	0	0.393439309065197	0.903615379103239	0.347929362972573	0.305515942493065	0.726265785098704	0.300573712225741	0.212763351508948
KITLG-NGFR	0.131621078474122	0	0.0483811317349694	0.0902967976324334	0.487247495050436	0.0583959681677462	0.0336115955582387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284267695006656	0	0.0883101559312023	0.200963233140875	1	0.11676018639588	0.0558640495610029	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIF-IFNLR1	0.487442017515165	0.290015891829172	0.316750457427311	0.283147063146564	0.29322883874234	0.290425836336344	0.0972408952111246	0.161575410308416	0.0977105512913175	0.0679201535018597	0.0880725933106195	0.0911159844581208	0.0725035243491606	0	0.244576643250446	0.140885154567239	0.133110722192976	0.135400128903545	0.137633650466538	0.125879784766899	0.0267947269552496	0.667982228752043	0.376436239435245	0.434571414524925	0.390013681824475	0.377113662090097	0.384535827356826	0.147206334299028	0.395934982972721	0.226025036319831	0.210505555013659	0.235481342882095	0.222437277356847	0.213701200241205	0.0494214196595584	0.749916577254393	0.444875574931049	0.46277172529476	0.455938724700347	0.442502400011745	0.439414262181021	0.145756658323699	1	0.621216411301673	0.605334642416158	0.611980901420129	0.612522314643982	0.585076230434315	0.194432752457553
